product_id,product_name,url
103324.0,Engagement Ring Zanyria,https://www.glamira.co.uk/glamira-ring-zanyria.html?stone3=diamond-Brillant&fbclid=IwAR0Jrgo2uvG80ocwK_Gje8jj5hVB_J57XnSXQt7RtmhK4ch16eOi8ymKmd0
90940.0,Forlovelsesring Bridal Rise 0.5crt,https://www.glamira.no/glamira-ring-bridal-rise-0.5crt.html?alloy=white-585&diamond=diamond-sapphire&gclid=EAIaIQobChMIn7HB2Pfn6QIVmMmyCh3sdQ0BEAQYASABEgJTX_D_BwE
98357.0,Pierścionek damski Dorotea,https://www.glamira.pl/glamira-ring-dorotea.html?alloy=yellow-585&diamond=rose-quartz
103508.0,GLAMIRA Ring Vontasia,https://www.glamira.se/glamira-ring-vontasia.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0VB9w4XLeQ64DHJWkwWNkakIJw6mLFxjySItmbB8HqBHFmgm9wsEF5oIc
110444.0,Colgante para hombre Milan,https://www.glamira.cl/glamira-pendant-milan.html?alloy=red-750
109652.0,Kvinnens halskjede Harvey,https://www.glamira.no/glamira-pendant-harvey.html?alloy=white-silber&diamond=green-amethyst&stone2=diamond-Swarovsky&stone3=diamond-Swarovsky
92405.0,Damen ohrring Alessandra,https://www.glamira.de/glamira-earring-alessandra.html?utm_campaign=webconversion&fbclid=IwAR10HIRMLmsqx55-3Z5tRm9zgw_2N_IkeZTbCZuIYi5vhUiFcr7-TMTET84
110020.0,GLAMIRA Ring Orina,https://www.glamira.com/glamira-ring-orina.html?fbclid=IwAR2uIqb2gDWKZMuYhHRekbY3Dvk1FaXyHtpm-a2cZVnJ9YHFHDF3A61ljbo
92397.0,Verlobungsring Fleta,https://www.glamira.de/glamira-ring-fleta.html?fbclid=IwAR0KkVRWsHmXvpbhW0lQOEnkTF5FlCuP8pPo1XiNsUSsbIhdv3wZyDTk63Y
104183.0,Glamira Bague Massima,https://www.glamira.be/fr/glamira-ring-massima.html?stone2=diamond-sapphire&alloy=red_white-585&diamond=diamond-Swarovsky&gclid=CjwKCAjwt-L2BRA_EiwAacX32Y4zhalJf6oFVQ79wF5Iuhyl1Kb1t5R-J7BUlqH83zxOiKPv1S8rCRoCFyQQAvD_BwE
95760.0,Trouwring Heavenly Tender 5mm,https://www.glamira.be/heavenly-tender-5mm.html?stone=diamond-Brillant&fbclid=IwAR2YDCp0Mc4jTz2G8Gsrprd99ZvlU5A9ba6iGkLPv1lxfu5P1bi663goAA0&alloy=red_white-375
109726.0,Charming Infinite 8 mm,https://www.glamira.ca/charming-infinite-8-mm.html?alloy=red-585&gclid=EAIaIQobChMIg-a08vfn6QIVUUNyCh3SkQFwEAEYASACEgKAk_D_BwE
89601.0,Herrenring Magical Day,https://www.glamira.de/glamira-ring-magical-day.html?alloy=white-silber&diamond=sapphire
102065.0,Women's Necklace Lamyra,https://www.glamira.co.uk/glamira-pendant-lamyra.html?fbclid=IwAR3XMm7UJbXNHbmRkZk6xkBaaq4BiPn8dSm092n-OtNJnkoeiGNRUc8ld5w
98080.0,Bague de Mariage White Innocence 4 mm,https://www.glamira.be/fr/white-innocence-4-mm.html?gclid=EAIaIQobChMI5vLKx_Ln6QIVBc53Ch0fVA9BEAQYASABEgKsZvD_BwE&stone=diamond-Brillant&alloy=yellow-750
104040.0,Dámsky náušnice Hanzila,https://www.glamira.sk/glamira-earring-hanzila.html?alloy=white-375&diamond=diamond-Brillant&stone2=emerald
108765.0,Inel de Logodnă Bayamine 1.0 crt,https://www.glamira.ro/glamira-ring-bayamine-1.0-crt.html?alloy=white-585&diamond=diamond-sapphire&stone2=diamond-sapphire
91046.0,Engagement Ring Abella 0.16 crt,https://www.glamira.ca/glamira-ring-abella-0.16-crt.html?alloy=red-585&diamond=diamond-Brillant&stone2=diamond-Swarovsky&itm_source=recommendation&itm_medium=sorting
94244.0,Heren Trouwring Classic 4mm,https://www.glamira.nl/herenring-classic-4mm.html?alloy=white-375
102504.0,GLAMIRA Ring Tamriel,https://www.glamira.co.za/glamira-ring-tamriel.html?alloy=red-585&diamond=bluediamond&stone2=diamond-Brillant
110561.0,Engagement Ring Bona 2.0 crt,https://www.glamira.co.uk/glamira-ring-bona-2.0-crt.html?alloy=yellow-750&diamond=kunzite
80297.0,Wedding Ring Smart Ease,https://www.glamira.com.au/smart-ease-skup7011.html?alloy=white-silber&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting
99558.0,Boucle d'oreille homme Kmetov,https://www.glamira.fr/glamira-men-earring-kmetov.html?alloy=white-585&diamond=diamond-sapphire
108732.0,Glamira Пръстен Aurkene,https://www.glamira.bg/glamira-ring-aurkene.html?fbclid=IwAR0kBS3E4ZzSPXv8-wrOVaJDWkrbdolg79cwmk5FjgS81dlarnT7NMaGia0
